Time;Iterations;Result;warmUp
0:00:01;1;null;false
0:00:02;1;null;false
0:00:03;113;1170.6279069767443;false
0:00:04;247;702.0560747663551;false
0:00:05;384;567.3704735376044;false
0:00:06;545;487.1264367816092;false
0:00:07;721;438.38115942028986;false
0:00:08;958;387.8468271334792;false
0:00:09;1152;359.6388140161725;false
0:00:10;1398;336.7991169977925;false
0:00:11;1781;291.02292263610315;false
0:00:12;2166;263.33522190745987;false
0:00:13;2626;236.11961165048544;false
0:00:14;2924;229.33856345885636;false
0:00:15;3486;206.359638905067;false
0:00:16;4079;187.94194988836517;false
0:00:17;4689;173.95389918138733;false
0:00:18;5265;163.86840091813312;false
0:00:19;5726;159.8680641183724;false
0:00:20;6490;148.73699736065828;false
0:00:21;7383;137.23133514986375;false
0:00:22;8246;128.81654061966333;false
0:00:23;8976;124.03866412641489;false
0:00:24;9869;117.72388515577275;false
0:00:25;10862;111.52260330960524;false
0:00:26;11812;106.6757354191464;false
0:00:27;12676;103.36200205907976;false
0:00:28;13848;98.12608695652175;false
0:00:29;15105;93.27493189821274;false
0:00:30;16322;89.32509680988383;false
0:00:31;17428;86.48895281933257;false
0:00:32;18717;83.18791191126829;false
0:00:33;19975;80.38555365927115;false
0:00:34;21193;78.03910165484633;false
0:00:35;22443;75.92489059569527;false
0:00:36;23779;73.73478847126243;false
0:00:37;25155;71.68565283199236;false
0:00:38;26409;70.14583807572653;false
0:00:39;27848;68.29081687709075;false
0:00:40;29343;66.47656596688854;false
0:00:41;30785;64.98145135047186;false
0:00:42;32249;63.54203807808181;false
0:00:43;33753;62.15747307201567;false
0:00:44;35137;61.153957982953735;false
0:00:45;36631;59.97203313376527;false
0:00:46;38159;58.84264385610454;false
0:00:47;39750;57.752846347607054;false
0:00:48;41389;56.63565572779377;false
0:00:49;42913;55.763776771965844;false
0:00:50;44632;54.741386271870795;false
0:00:51;46180;53.95820235436946;false
0:00:52;47916;53.035308373725556;false
0:00:53;49363;52.46445949233639;false
0:00:54;50116;52.68705675529896;false
0:00:55;51588;52.13614668218859;false
0:00:56;53108;51.583093016680806;false
0:00:57;55128;50.56747825771193;false
0:00:58;57055;49.72552803312048;false
0:00:59;58952;48.95570684005908;false
0:01:00;60987;48.12255481160562;false
0:01:01;62901;47.44126256841034;false
0:01:02;64755;46.83601897199005;false
0:01:03;66718;46.196972878915155;false
0:01:04;68539;45.68183012642705;false
0:01:05;70504;45.11711187441451;false
0:01:06;72503;44.5406804223311;false
0:01:07;74386;44.07241346839393;false
0:01:08;76410;43.55286490734071;false
0:01:09;78267;43.13912576549855;false
0:01:10;80281;42.670148323569734;false
0:01:11;82110;42.31824662742661;false
0:01:12;84138;41.8815274656011;false
0:01:13;86072;41.5120320855615;false
0:01:14;88049;41.1291891032195;false
0:01:15;90069;40.753121251166306;false
0:01:16;91918;40.47448290877422;false
0:01:17;93909;40.1346879195346;false
0:01:18;95786;39.85919318110598;false
0:01:19;97794;39.544019398205464;false
0:01:20;99788;39.244187328928504;false
0:01:21;101641;39.01147762060853;false
0:01:22;103649;38.72682606639189;false
0:01:23;105580;38.48527864906612;false
0:01:24;107590;38.223081858674526;false
0:01:25;109507;37.98642575270389;false
0:01:26;111452;37.77696098230875;false
0:01:27;113449;37.546881614223224;false
0:01:28;115345;37.35211719603795;false
0:01:29;117352;37.12870308011014;false
0:01:30;119214;36.95819101887363;false
0:01:31;121218;36.7563650768761;false
0:01:32;123222;36.55431879257293;false
0:01:33;125057;36.41165601478199;false
0:01:34;127071;36.220242640864754;false
0:01:35;129011;36.058276594754716;false
0:01:36;131006;35.883102205388234;false
0:01:37;132915;35.73901688205144;false
0:01:38;134914;35.569413858302745;false
0:01:39;136845;35.415879652641735;false
0:01:40;138848;35.26865327531053;false
0:01:41;140781;35.12295186801006;false
0:01:42;142623;35.018916890531735;false
0:01:43;144523;34.897489496307266;false
0:01:44;146424;34.786776159374746;false
0:01:45;148263;34.683246408884514;false
0:01:46;150245;34.55584925760703;false
0:01:47;152082;34.46056647459678;false
0:01:48;154052;34.33757142857143;false
