Time;Iterations;Result;warmUp
0:00:01;1;null;false
0:00:02;1;null;false
0:00:03;1;null;false
0:00:04;1;null;false
0:00:05;1;null;false
0:00:06;1;null;false
0:00:07;1;null;false
0:00:08;1;null;false
0:00:09;1;null;false
0:00:10;43;9690.0;false
0:00:11;43;9690.0;false
0:00:12;79;9251.380952380952;false
0:00:13;86;6942.391891891892;false
0:00:14;86;6860.723684210527;false
0:00:15;116;7219.229166666667;false
0:00:16;123;6569.789473684211;false
0:00:17;145;6236.492063492064;false
0:00:18;153;5716.54;false
0:00:19;182;5377.786982248521;false
0:00:20;201;5045.219895287958;false
0:00:21;219;4818.661904761905;false
0:00:22;234;4599.286956521739;false
0:00:23;258;4370.078125;false
0:00:24;290;4212.610108303249;false
0:00:25;316;4081.6174496644294;false
0:00:26;330;3956.707165109034;false
0:00:27;365;3820.230547550432;false
0:00:28;379;3718.8054054054055;false
0:00:29;396;3631.966836734694;false
0:00:30;420;3539.3485576923076;false
0:00:31;449;3453.4761904761904;false
0:00:32;468;3380.547210300429;false
0:00:33;503;3295.6290322580644;false
0:00:34;528;3226.7619961612286;false
0:00:35;556;3149.038181818182;false
0:00:36;584;3079.1727115716753;false
0:00:37;617;3010.92118226601;false
0:00:38;644;2954.9356357927786;false
0:00:39;670;2904.728228228228;false
0:00:40;703;2865.181422351234;false
0:00:41;726;2814.0775623268696;false
0:00:42;762;2769.6671087533155;false
0:00:43;789;2743.09793814433;false
0:00:44;818;2700.547589616811;false
0:00:45;843;2666.626936829559;false
0:00:46;876;2638.7517321016167;false
0:00:47;902;2613.3595505617977;false
0:00:48;931;2581.6082251082253;false
0:00:49;955;2556.11974789916;false
0:00:50;989;2534.4192229038854;false
0:00:51;1015;2511.1329365079364;false
0:00:52;1039;2491.4057971014495;false
0:00:53;1079;2468.6166822867854;false
0:00:54;1103;2449.971689497717;false
0:00:55;1129;2431.535587188612;false
0:00:56;1157;2413.417172593235;false
0:00:57;1186;2396.643279797126;false
0:00:58;1217;2382.2181818181816;false
0:00:59;1245;2364.7969379532633;false
0:01:00;1283;2349.1590551181102;false
0:01:01;1307;2336.231124807396;false
0:01:02;1338;2323.0678221552375;false
0:01:03;1366;2310.1068533529847;false
0:01:04;1386;2300.046999276934;false
0:01:05;1418;2287.072135785007;false
0:01:06;1447;2274.7820069204154;false
0:01:07;1479;2263.784260515604;false
0:01:08;1510;2255.2628418945965;false
0:01:09;1533;2244.793848167539;false
0:01:10;1564;2232.769033909149;false
0:01:11;1600;2223.6530483972347;false
0:01:12;1629;2214.304697156984;false
0:01:13;1651;2205.4538834951454;false
0:01:14;1683;2195.9880952380954;false
0:01:15;1713;2189.0445747800586;false
0:01:16;1743;2181.5565167243367;false
0:01:17;1764;2174.418037436188;false
0:01:18;1803;2165.6146993318484;false
0:01:19;1827;2159.4261394838;false
0:01:20;1860;2152.6472177201513;false
0:01:21;1899;2144.41317047265;false
0:01:22;1915;2137.950811093668;false
0:01:23;1948;2131.197320968573;false
0:01:24;1976;2125.378488077118;false
0:01:25;2003;2119.9824824824823;false
0:01:26;2042;2113.1581280788178;false
0:01:27;2064;2107.9173553719006;false
0:01:28;2090;2102.1081857348013;false
0:01:29;2125;2097.271867612293;false
0:01:30;2147;2092.835277648157;false
0:01:31;2178;2087.1768770152003;false
0:01:32;2208;2081.597373188406;false
0:01:33;2250;2076.7787215020116;false
0:01:34;2268;2072.547703180212;false
0:01:35;2300;2067.185023944275;false
0:01:36;2331;2062.8247955230304;false
0:01:37;2355;2059.102084219481;false
0:01:38;2395;2054.164636707266;false
0:01:39;2419;2049.6004973062577;false
0:01:40;2447;2045.8954060705496;false
0:01:41;2470;2042.5700404858298;false
0:01:42;2504;2037.9803921568628;false
0:01:43;2530;2034.6418678274633;false
0:01:44;2561;2030.7476525821596;false
0:01:45;2584;2028.2744565217392;false
0:01:46;2584;2031.0429732868756;false
0:01:47;2626;2039.5657339977004;false
0:01:48;2644;2043.7312357846854;false
0:01:49;2674;2039.7485007496252;false
0:01:50;2704;2035.6772760917838;false
