Time;Iterations;Result;warmUp
0:00:01;31;62.29032258064516;false
0:00:01;78;37.44871794871795;false
0:00:02;128;30.515625;false
0:00:02;160;30.53125;false
0:00:03;203;28.783251231527093;false
0:00:03;251;27.171314741035857;false
0:00:04;301;25.963455149501662;false
0:00:04;351;24.997150997150996;false
0:00:05;396;24.53787878787879;false
0:00:05;446;24.04035874439462;false
0:00:06;499;23.468937875751504;false
0:00:06;545;23.277064220183487;false
0:00:07;595;22.93109243697479;false
0:00:07;645;22.669767441860465;false
0:00:08;697;22.393113342898136;false
0:00:08;752;22.022606382978722;false
0:00:09;801;21.89887640449438;false
0:00:09;850;21.78;false
0:00:10;900;21.64;false
0:00:10;952;21.46953781512605;false
0:00:11;1004;21.33565737051793;false
0:00:11;1055;21.22654028436019;false
0:00:12;1102;21.217785843920144;false
0:00:12;1152;21.127604166666668;false
0:00:13;1201;21.085761865112406;false
0:00:13;1245;21.094779116465862;false
0:00:14;1298;20.993836671802775;false
0:00:14;1346;20.9851411589896;false
0:00:15;1395;20.934050179211468;false
0:00:15;1435;21.02508710801394;false
0:00:16;1479;21.031778228532794;false
0:00:16;1533;20.951076320939336;false
0:00:17;1586;20.872635561160152;false
0:00:17;1638;20.8015873015873;false
0:00:18;1686;20.773428232502965;false
0:00:18;1726;20.860950173812284;false
0:00:19;1757;21.065452475811043;false
0:00:19;1810;20.972375690607734;false
0:00:20;1856;20.990301724137932;false
0:00:20;1916;20.838726513569938;false
0:00:21;1969;20.758760792280345;false
0:00:21;2023;20.688581314878892;false
0:00:22;2080;20.59278846153846;false
0:00:22;2135;20.51194379391101;false
0:00:23;2189;20.4486066697122;false
0:00:23;2239;20.43144260830728;false
0:00:24;2287;20.428508963707916;false
0:00:24;2340;20.376495726495726;false
0:00:25;2395;20.318162839248433;false
0:00:25;2448;20.26593137254902;false
0:00:26;2495;20.28376753507014;false
0:00:26;2539;20.313115399763685;false
0:00:27;2579;20.37960449786739;false
0:00:27;2627;20.371526456033497;false
0:00:28;2676;20.36733931240658;false
0:00:28;2733;20.300402488108308;false
0:00:29;2780;20.29640287769784;false
0:00:29;2837;20.240394783221713;false
0:00:30;2888;20.221260387811633;false
0:00:30;2940;20.18843537414966;false
0:00:31;2988;20.19210174029451;false
0:00:31;3037;20.18801448798156;false
0:00:32;3095;20.122778675282714;false
0:00:32;3149;20.0828834550651;false
0:00:33;3203;20.053075241960663;false
0:00:33;3257;20.015965612526866;false
0:00:34;3308;19.99758162031439;false
0:00:34;3354;20.016994633273704;false
0:00:35;3399;20.03942335981171;false
0:00:35;3444;20.057491289198605;false
0:00:36;3483;20.107665805340226;false
0:00:36;3537;20.086231269437377;false
0:00:37;3589;20.061855670103093;false
0:00:37;3630;20.110468319559228;false
0:00:38;3679;20.10845338407176;false
0:00:38;3730;20.09088471849866;false
0:00:39;3781;20.074583443533456;false
0:00:39;3836;20.043534932221064;false
0:00:40;3887;20.027013120658605;false
0:00:40;3938;20.006348400203148;false
0:00:41;3991;19.99248308694563;false
0:00:41;4042;19.982681840672935;false
0:00:42;4097;19.951427874054186;false
0:00:42;4150;19.92722891566265;false
0:00:43;4197;19.933523945675482;false
0:00:43;4247;19.93548387096774;false
0:00:44;4299;19.92091183996278;false
0:00:44;4350;19.90528735632184;false
0:00:45;4402;19.894593366651524;false
0:00:45;4450;19.900224719101125;false
0:00:46;4500;19.894;false
0:00:46;4548;19.896218117854;false
0:00:47;4601;19.882634209954357;false
0:00:47;4656;19.855884879725085;false
0:00:48;4708;19.840271877655056;false
0:00:48;4746;19.89001264222503;false
0:00:49;4790;19.912108559498957;false
0:00:49;4835;19.923267838676317;false
0:00:50;4888;19.909779050736496;false
0:00:50;4942;19.88931606636989;false
0:00:51;4993;19.87963148407771;false
0:00:51;5043;19.87547094983145;false
0:00:52;5092;19.875294579732916;false
0:00:52;5145;19.866277939747327;false
0:00:53;5201;19.83560853681984;false
0:00:53;5251;19.83755475147591;false
0:00:54;5304;19.82258672699849;false
0:00:54;5354;19.818266716473666;false
0:00:55;5407;19.801183650823006;false
0:00:55;5457;19.799706798607293;false
0:00:56;5505;19.806539509536783;false
0:00:56;5554;19.807526107310046;false
0:00:57;5606;19.796111309311453;false
0:00:57;5658;19.783138918345706;false
0:00:58;5711;19.771318508142183;false
0:00:58;5763;19.764532361617213;false
0:00:59;5803;19.795795278304325;false
0:00:59;5852;19.788619275461382;false
0:01:00;5887;19.79089519279769;false
