Time;Iterations;Result;warmUp
0:00:01;1;null;false
0:00:02;1;null;false
0:00:03;115;1402.7362637362637;false
0:00:04;259;717.744;false
0:00:05;433;558.5892420537897;false
0:00:06;611;479.3213058419244;false
0:00:07;818;413.4594257178527;false
0:00:08;1040;370.9259980525803;false
0:00:09;1283;345.04236610711433;false
0:00:10;1599;305.2059569074778;false
0:00:11;2002;269.31297324583545;false
0:00:12;2464;239.48152709359607;false
0:00:13;2861;222.34586732884;false
0:00:14;3584;192.26083286437816;false
0:00:15;4410;167.81891025641025;false
0:00:16;5144;153.12353171495693;false
0:00:17;5797;144.7388357949609;false
0:00:18;6706;132.32693461307738;false
0:00:19;7616;122.96936080295826;false
0:00:20;8467;116.47205411178355;false
0:00:21;9515;108.91994085340093;false
0:00:22;10544;102.82916151137337;false
0:00:23;11579;97.95874859173239;false
0:00:24;12472;94.57489943684634;false
0:00:25;13639;90.40439770554494;false
0:00:26;14845;86.27496460117322;false
0:00:27;16129;82.52713033749767;false
0:00:28;17296;79.82423504867872;false
0:00:29;18618;76.77589453860641;false
0:00:30;19957;74.118503640472;false
0:00:31;21133;72.2149156078134;false
0:00:32;22531;70.02552131963897;false
0:00:33;23970;67.89580808291888;false
0:00:34;25417;65.95646521156725;false
0:00:35;26663;64.73570730974382;false
0:00:36;28137;63.06926252847381;false
0:00:37;29617;61.58925552775712;false
0:00:38;31009;60.413895525279266;false
0:00:39;32564;59.07002706359946;false
0:00:40;34085;57.837238665727035;false
0:00:41;35519;56.89866959806077;false
0:00:42;37089;55.83251005479526;false
0:00:43;38621;54.88193058399647;false
0:00:44;40250;53.89028454880111;false
0:00:45;41895;52.96434886499403;false
0:00:46;43452;52.18808596899403;false
0:00:47;45238;51.215744407814675;false
0:00:48;46886;50.45004162308694;false
0:00:49;48672;49.615408339501606;false
0:00:50;50406;48.89345141177872;false
0:00:51;52367;47.980946738777305;false
0:00:52;54317;47.16275513963599;false
0:00:53;56292;46.38762087599545;false
0:00:54;58195;45.71442081191217;false
0:00:55;60050;45.10730235968538;false
0:00:56;62046;44.456391316969324;false
0:00:57;63857;43.97505366908504;false
0:00:58;65781;43.40802543313914;false
0:00:59;67760;42.879839924392336;false
0:01:00;69673;42.403771308756156;false
0:01:01;71470;42.01826989038066;false
0:01:02;73468;41.55358237208732;false
0:01:03;75409;41.13214982287147;false
0:01:04;77302;40.75981724521757;false
0:01:05;79181;40.41719210017563;false
0:01:06;81103;40.06037577566958;false
0:01:07;82993;39.739584840156226;false
0:01:08;84910;39.42552288929476;false
0:01:09;86857;39.10094913380022;false
0:01:10;88844;38.784076576576574;false
0:01:11;90812;38.48332084783854;false
0:01:12;92752;38.2026879806707;false
0:01:13;94541;37.98278252219647;false
0:01:14;96407;37.77380791781248;false
0:01:15;98356;37.5245346353372;false
0:01:16;100140;37.34379963835803;false
0:01:17;101983;37.1573722570456;false
0:01:18;103867;36.952035597676904;false
0:01:19;105805;36.738396664366014;false
0:01:20;107765;36.519192744353575;false
0:01:21;109799;36.29923469387755;false
0:01:22;111762;36.09741230386409;false
0:01:23;113703;35.90939883691263;false
0:01:24;115613;35.73189703655635;false
0:01:25;117524;35.57663171155221;false
0:01:26;119464;35.40754448398577;false
0:01:27;121518;35.21480432670936;false
0:01:28;123397;35.07477665904632;false
0:01:29;125364;34.92099551555194;false
0:01:30;127395;34.74721055317812;false
0:01:31;129286;34.61705584698946;false
0:01:32;131237;34.479854568736855;false
0:01:33;133239;34.32927158881031;false
0:01:34;135085;34.21725769546899;false
0:01:35;137069;34.08788714715241;false
0:01:36;138972;33.97171176229243;false
0:01:37;140898;33.85665400589259;false
0:01:38;142716;33.759809933630955;false
0:01:39;144687;33.64791526958734;false
0:01:40;146636;33.5295164943109;false
0:01:41;148473;33.44970900468826;false
0:01:42;150452;33.33840610061764;false
0:01:43;152215;33.266202745415;false
0:01:44;154212;33.15916093169273;false
0:01:45;156189;33.05631908598363;false
0:01:46;158035;32.97813841031938;false
0:01:47;160013;32.877860495933895;false
0:01:48;161904;32.79349692948314;false
