Time;Iterations;Result;warmUp
0:00:01;1;null;false
0:00:02;1;null;false
0:00:03;1;null;false
0:00:04;1;null;false
0:00:05;1;null;false
0:00:06;1;null;false
0:00:07;1;null;false
0:00:08;50;7682.615384615385;false
0:00:09;50;7682.615384615385;false
0:00:10;80;6846.918032786885;false
0:00:11;80;6221.392405063291;false
0:00:12;101;6095.821428571428;false
0:00:13;120;5203.4789915966385;false
0:00:14;125;5141.4796747967475;false
0:00:15;160;4561.503184713376;false
0:00:16;191;4275.727777777778;false
0:00:17;202;4091.0151515151515;false
0:00:18;237;3812.378260869565;false
0:00:19;254;3698.0364372469635;false
0:00:20;280;3527.6739130434785;false
0:00:21;312;3362.00325732899;false
0:00:22;342;3243.7078313253014;false
0:00:23;372;3117.5441988950274;false
0:00:24;398;2999.0454545454545;false
0:00:25;435;2911.5896226415093;false
0:00:26;458;2849.7254464285716;false
0:00:27;479;2784.383647798742;false
0:00:28;509;2736.3884462151395;false
0:00:29;540;2696.1512287334594;false
0:00:30;564;2653.930107526882;false
0:00:31;590;2621.496575342466;false
0:00:32;614;2592.220394736842;false
0:00:33;647;2560.305031446541;false
0:00:34;672;2529.332330827068;false
0:00:35;698;2497.3328530259364;false
0:00:36;722;2469.442280945758;false
0:00:37;758;2431.7506631299734;false
0:00:38;790;2404.3256704980845;false
0:00:39;821;2381.0184956843405;false
0:00:40;845;2356.366666666667;false
0:00:41;877;2332.3765786452354;false
0:00:42;903;2310.5144444444445;false
0:00:43;932;2291.688577586207;false
0:00:44;964;2273.043841336117;false
0:00:45;980;2273.7494845360825;false
0:00:46;1006;2276.0718562874254;false
0:00:47;1043;2258.6905222437135;false
0:00:48;1073;2242.1251175917214;false
0:00:49;1097;2227.6822344322345;false
0:00:50;1133;2213.688392857143;false
0:00:51;1159;2199.042534722222;false
0:00:52;1190;2183.362025316456;false
0:00:53;1220;2172.00494641385;false
0:00:54;1248;2161.159677419355;false
0:00:55;1278;2150.4976377952758;false
0:00:56;1307;2139.1667947732512;false
0:00:57;1343;2127.310344827586;false
0:00:58;1368;2118.9242647058823;false
0:00:59;1395;2108.9906542056074;false
0:01:00;1430;2097.5719298245613;false
0:01:01;1462;2088.775257731959;false
0:01:02;1486;2082.126941255908;false
0:01:03;1514;2073.5997349237905;false
0:01:04;1551;2064.082200647249;false
0:01:05;1584;2055.783492063492;false
0:01:06;1608;2049.523422860712;false
0:01:07;1640;2041.5850673194614;false
0:01:08;1672;2033.9201201201201;false
0:01:09;1702;2027.8424778761062;false
0:01:10;1726;2021.9756097560976;false
0:01:11;1760;2014.9041095890411;false
0:01:12;1792;2007.9053221288516;false
0:01:13;1818;2003.0743801652893;false
0:01:14;1853;1997.0568797399783;false
0:01:15;1878;1992.2625400213446;false
0:01:16;1911;1986.1682389937107;false
0:01:17;1941;1980.8930785123966;false
0:01:18;1974;1975.7306910569105;false
0:01:19;2008;1971.7533834586466;false
0:01:20;2031;1966.7064627528366;false
0:01:21;2065;1961.9461165048544;false
0:01:22;2093;1958.123320537428;false
0:01:23;2114;1955.9526739233318;false
0:01:24;2150;1952.0284647690155;false
0:01:25;2178;1949.1883924458775;false
0:01:26;2215;1945.9146618247844;false
0:01:27;2240;1943.9040358744394;false
0:01:28;2258;1942.4511978704525;false
0:01:29;2288;1939.9037620297463;false
0:01:30;2321;1937.5879049676025;false
0:01:31;2347;1934.726768968457;false
0:01:32;2384;1931.03367003367;false
0:01:33;2410;1928.4307692307693;false
0:01:34;2440;1924.7033689400164;false
0:01:35;2467;1921.4993914807303;false
0:01:36;2506;1918.0468;false
0:01:37;2540;1914.6674593737614;false
0:01:38;2562;1911.468309859155;false
0:01:39;2593;1908.3641283339775;false
0:01:40;2622;1905.5299961788307;false
0:01:41;2655;1902.5698113207548;false
0:01:42;2680;1900.4286248131539;false
0:01:43;2711;1897.6560768378279;false
0:01:44;2711;1897.6560768378279;false
0:01:45;2728;1903.8525193085693;false
0:01:46;2754;1918.5167272727272;false
0:01:47;2784;1919.0859094176851;false
0:01:48;2816;1916.3742440412664;false
