Time;Iterations;Result;warmUp
0:00:01;716;104.37810218978102;false
0:00:02;1275;94.12128514056225;false
0:00:03;1939;89.14285714285714;false
0:00:04;2614;85.4541231126597;false
0:00:05;3413;80.10506066883693;false
0:00:06;4241;76.24898929845422;false
0:00:07;5077;73.16719430154333;false
0:00:08;5942;70.93781683001014;false
0:00:09;6810;68.91085899513776;false
0:00:10;7733;67.12123572170302;false
0:00:11;8603;66.16653089724194;false
0:00:12;9601;64.56805599080748;false
0:00:13;10549;63.357536066818525;false
0:00:14;11578;62.04358353510896;false
0:00:15;12641;60.75631583115546;false
0:00:16;13721;59.57519153593579;false
0:00:17;14876;58.298229075483135;false
0:00:18;16056;57.12209120968245;false
0:00:19;17254;56.01840775796992;false
0:00:20;18462;55.00059685295714;false
0:00:21;19730;53.9882257409663;false
0:00:22;20931;53.22184496198173;false
0:00:23;22176;52.46248590119558;false
0:00:24;23502;51.60335504747307;false
0:00:25;24892;50.74301114194924;false
0:00:26;26287;49.909225907169784;false
0:00:27;27731;49.065629399660665;false
0:00:28;29431;47.92699513754293;false
0:00:29;31179;46.79001572074818;false
0:00:30;32910;45.84294355451534;false
0:00:31;34705;44.88443906236485;false
0:00:32;36486;44.04847071732273;false
0:00:33;38233;43.30775266792216;false
0:00:34;40019;42.603084537319404;false
0:00:35;41785;41.983790254998205;false
0:00:36;43553;41.42618166777729;false
0:00:37;45330;40.87235967951972;false
0:00:38;47137;40.36008322187546;false
0:00:39;48875;39.92704899572081;false
0:00:40;50658;39.48466294021213;false
0:00:41;52410;39.10125567726423;false
0:00:42;54266;38.67595272774203;false
0:00:43;56048;38.32860866150166;false
0:00:44;57850;37.97034513764006;false
0:00:45;59623;37.66946280575781;false
0:00:46;61423;37.36355196507973;false
0:00:47;63203;37.08566499968349;false
0:00:48;65011;36.812887541735265;false
0:00:49;66812;36.55988140516906;false
0:00:50;68591;36.32905964206012;false
0:00:51;70378;36.097394567395845;false
