Time;Iterations;Result;warmUp
0:00:01;1;null;false
0:00:02;1;null;false
0:00:03;151;1241.9469696969697;false
0:00:04;287;758.9548872180451;false
0:00:05;375;672.8818181818182;false
0:00:06;487;609.7555066079295;false
0:00:07;617;530.1153846153846;false
0:00:08;728;496.243553008596;false
0:00:09;867;469.12367491166077;false
0:00:10;1030;434.65668662674653;false
0:00:11;1134;425.1892376681614;false
0:00:12;1282;405.57086302454474;false
0:00:13;1408;392.7451403887689;false
0:00:14;1551;385.84;false
0:00:15;1713;382.39788110653325;false
0:00:16;1849;376.6445419637959;false
0:00:17;2026;370.3066533266633;false
0:00:18;2195;381.1272559000463;false
0:00:19;2460;399.1147675853558;false
0:00:20;2731;376.0607958732498;false
0:00:21;3058;353.78406084656086;false
0:00:22;3348;337.51341573711187;false
0:00:23;3725;316.89063345966434;false
0:00:24;4110;298.03489507076625;false
0:00:25;4507;284.2022823897964;false
0:00:26;5045;263.0581210191083;false
0:00:27;5628;244.33921254231248;false
0:00:28;6273;227.8113479724315;false
0:00:29;6841;215.3797042026651;false
0:00:30;7498;203.2604918470997;false
0:00:31;8158;193.3678118458318;false
0:00:32;8791;184.62333371311382;false
0:00:33;9441;177.1516919486581;false
0:00:34;10043;171.4954128440367;false
0:00:35;10777;164.7595643674951;false
0:00:36;11517;158.06637706342312;false
0:00:37;12316;152.0300984300008;false
0:00:38;13149;146.20402408353021;false
0:00:39;13965;141.22199095672144;false
0:00:40;14810;136.482646640958;false
0:00:41;15646;132.49182954181353;false
0:00:42;16479;128.7127310311284;false
0:00:43;17407;124.69421107146968;false
0:00:44;18372;120.79520305260289;false
0:00:45;19396;116.99726395126736;false
0:00:46;20447;113.29357663519397;false
0:00:47;21502;110.05834457730424;false
0:00:48;22572;107.06743814844374;false
0:00:49;23717;104.03669298653043;false
0:00:50;24887;101.1003098217519;false
0:00:51;26024;98.51051074132431;false
0:00:52;27242;95.97832794593006;false
0:00:53;28440;93.70687834412841;false
0:00:54;29145;93.1059118374073;false
0:00:55;30421;90.84446345154286;false
0:00:56;31690;88.71256351185029;false
0:00:57;32990;86.79307624624533;false
0:00:58;34188;85.1822466844278;false
0:00:59;35455;83.52222880853586;false
0:01:00;36703;82.01150616206783;false
0:01:01;37375;81.75891423064569;false
0:01:02;37612;82.54806694516138;false
0:01:03;38525;82.02826120837446;false
0:01:04;39888;80.41461702394383;false
0:01:05;41280;78.91259995153865;false
0:01:06;42632;77.58391025791462;false
0:01:07;44096;76.13649669820954;false
0:01:08;45577;74.74932490285187;false
0:01:09;46973;73.51992163376562;false
0:01:10;48498;72.27005115933657;false
0:01:11;50020;71.03977284088865;false
0:01:12;51569;69.8842944737659;false
0:01:13;53064;68.84672826701866;false
0:01:14;54611;67.78272577395127;false
0:01:15;56189;66.76425442501514;false
0:01:16;57763;65.79809807555732;false
0:01:17;59381;64.81352421052631;false
0:01:18;61026;63.883269120419705;false
0:01:19;62653;63.01293268616681;false
0:01:20;64367;62.088924453836356;false
0:01:21;66034;61.2727658349619;false
0:01:22;67757;60.44384734627593;false
0:01:23;69491;59.643477134343826;false
0:01:24;71256;58.84995999494673;false
0:01:25;73187;57.98326817398912;false
0:01:26;75058;57.17690175382483;false
0:01:27;76918;56.433273084274994;false
0:01:28;78830;55.698667512690356;false
0:01:29;80647;55.033827687118695;false
0:01:30;82561;54.36906766826195;false
0:01:31;84424;53.748527826159076;false
0:01:32;86311;53.14069000683749;false
0:01:33;88189;52.57366170181389;false
0:01:34;90054;52.012560246984876;false
0:01:35;91934;51.493428210819516;false
0:01:36;93827;50.96753426701626;false
0:01:37;95714;50.48667008057521;false
0:01:38;97612;50.00483651156357;false
0:01:39;99325;49.63590683436213;false
0:01:40;101218;49.19047666100154;false
0:01:41;103129;48.76311858619954;false
0:01:42;104980;48.373620614076884;false
0:01:43;106868;47.9702559782863;false
0:01:44;108666;47.625419907045234;false
0:01:45;110565;47.256463606592966;false
0:01:46;112414;46.90692686920462;false
0:01:47;114273;46.578314940094344;false
0:01:48;116176;46.23763612103473;false
