Time;Iterations;Result;warmUp
0:00:01;57;33.40350877192982;false
0:00:01;102;28.558823529411764;false
0:00:02;143;26.986013986013987;false
0:00:02;191;25.387434554973822;false
0:00:03;237;24.50632911392405;false
0:00:03;287;23.700348432055748;false
0:00:04;328;23.71951219512195;false
0:00:04;383;22.906005221932116;false
0:00:05;424;23.02122641509434;false
0:00:05;467;22.9186295503212;false
0:00:06;516;22.699612403100776;false
0:00:06;565;22.446017699115043;false
0:00:07;612;22.276143790849673;false
0:00:07;663;22.046757164404223;false
0:00:08;710;21.971830985915492;false
0:00:08;761;21.781865965834427;false
0:00:09;811;21.642416769420468;false
0:00:09;862;21.468677494199536;false
0:00:10;910;21.428571428571427;false
0:00:10;958;21.36847599164927;false
0:00:11;1008;21.28174603174603;false
0:00:11;1056;21.224431818181817;false
0:00:12;1108;21.09927797833935;false
0:00:12;1160;21.00689655172414;false
0:00:13;1212;20.904290429042906;false
0:00:13;1260;20.886507936507936;false
0:00:14;1311;20.80701754385965;false
0:00:14;1366;20.68887262079063;false
0:00:15;1418;20.62059238363893;false
0:00:15;1457;20.728894989704873;false
0:00:16;1507;20.68812209688122;false
0:00:16;1552;20.721649484536083;false
0:00:17;1603;20.663755458515283;false
0:00:17;1651;20.649303452453058;false
0:00:18;1696;20.6875;false
0:00:18;1746;20.63917525773196;false
0:00:19;1794;20.62263099219621;false
0:00:19;1847;20.574445046020575;false
0:00:20;1901;20.505523408732245;false
0:00:20;1948;20.50770020533881;false
0:00:21;1998;20.47197197197197;false
0:00:21;2048;20.453125;false
0:00:22;2093;20.487816531294794;false
0:00:22;2142;20.468720821661996;false
0:00:23;2200;20.37181818181818;false
0:00:23;2253;20.31069684864625;false
0:00:24;2299;20.344062635928665;false
0:00:24;2348;20.325383304940374;false
0:00:25;2397;20.32206925323321;false
0:00:25;2445;20.321881390593045;false
0:00:26;2497;20.289146976371647;false
0:00:26;2540;20.320866141732285;false
0:00:27;2582;20.367931835786212;false
0:00:27;2633;20.34713254842385;false
0:00:28;2683;20.327245620573983;false
0:00:28;2741;20.252462604888727;false
0:00:29;2796;20.19384835479256;false
0:00:29;2856;20.116596638655462;false
0:00:30;2910;20.076975945017182;false
0:00:30;2961;20.055724417426546;false
0:00:31;3010;20.04983388704319;false
0:00:31;3061;20.03528258738974;false
0:00:32;3109;20.03248633000965;false
0:00:32;3166;19.98420720151611;false
0:00:33;3217;19.97202362449487;false
0:00:33;3263;19.990193073858414;false
0:00:34;3313;19.97434349532146;false
0:00:34;3366;19.956030897207366;false
0:00:35;3416;19.943501170960186;false
0:00:35;3469;19.920438166618624;false
0:00:36;3518;19.92552586696987;false
0:00:36;3573;19.88888888888889;false
0:00:37;3621;19.893123446561724;false
0:00:37;3657;19.915231063713428;false
0:00:38;3678;20.11500815660685;false
0:00:38;3730;20.10402144772118;false
0:00:39;3786;20.055203380876915;false
0:00:39;3837;20.046129788897577;false
0:00:40;3887;20.038590172369435;false
0:00:40;3939;20.014978420919014;false
0:00:41;3989;20.011030333416898;false
0:00:41;4040;19.993316831683167;false
0:00:42;4095;19.963369963369964;false
0:00:42;4147;19.952495780081986;false
0:00:43;4202;19.923607805806757;false
0:00:43;4253;19.915118739713144;false
0:00:44;4305;19.891521486643438;false
0:00:44;4359;19.871530167469604;false
0:00:45;4406;19.88197911938266;false
0:00:45;4464;19.841621863799283;false
0:00:46;4514;19.83141338059371;false
0:00:46;4566;19.820630749014455;false
0:00:47;4618;19.805110437418797;false
0:00:47;4675;19.776042780748664;false
0:00:48;4728;19.75401861252115;false
0:00:48;4773;19.777917452336055;false
0:00:49;4821;19.782410288321923;false
0:00:49;4875;19.762871794871796;false
0:00:50;4925;19.758172588832487;false
0:00:50;4978;19.741462434712737;false
0:00:51;5031;19.729079705823892;false
0:00:51;5081;19.721314701830348;false
0:00:52;5130;19.730409356725147;false
0:00:52;5180;19.727027027027027;false
0:00:53;5236;19.70378151260504;false
0:00:53;5286;19.69996216420734;false
0:00:54;5339;19.68421052631579;false
0:00:54;5394;19.666481275491286;false
0:00:55;5451;19.63768115942029;false
0:00:55;5502;19.629225736095965;false
0:00:56;5544;19.65566378066378;false
0:00:56;5597;19.640164373771665;false
0:00:57;5648;19.640934844192635;false
0:00:57;5702;19.62574535250789;false
0:00:58;5752;19.62413073713491;false
0:00:58;5792;19.651588397790054;false
0:00:59;5839;19.70697037163898;false
0:00:59;5892;19.697386286490158;false
0:01:00;5918;19.68435282189929;false
